session,method,gender,emotion,n_annotators,agreement,path,absolute_path,emotion_label
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F011.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F011.wav,1
5,impro,1,fru,3,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F012.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F012.wav,1
5,impro,1,fru,3,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F013.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F013.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F014.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F014.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F017.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F017.wav,1
5,impro,1,ang,3,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F018.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F018.wav,3
5,impro,1,ang,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F019.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F019.wav,3
5,impro,1,ang,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F020.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F020.wav,3
5,impro,1,ang,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F021.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F021.wav,3
5,impro,1,ang,3,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F022.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F022.wav,3
5,impro,1,ang,3,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F023.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F023.wav,3
5,impro,1,ang,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F024.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F024.wav,3
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F026.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F026.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F027.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F027.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F028.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F028.wav,1
5,impro,1,fru,3,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F030.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F030.wav,1
5,impro,1,ang,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F031.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F031.wav,3
5,impro,1,ang,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F033.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F033.wav,3
5,impro,1,ang,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F034.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F034.wav,3
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F036.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F036.wav,1
5,impro,1,fru,3,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F037.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F037.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F038.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F038.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F039.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F039.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F040.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F040.wav,1
5,impro,1,ang,3,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F041.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F041.wav,3
5,impro,1,ang,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F042.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F042.wav,3
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F044.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F044.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F045.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F045.wav,1
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M000.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M000.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M001.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M001.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M002.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M002.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M003.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M003.wav,0
5,impro,1,neu,4,4,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M004.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M004.wav,0
5,impro,1,neu,4,4,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M005.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M005.wav,0
5,impro,1,neu,4,4,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M006.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M006.wav,0
5,impro,1,neu,4,4,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M007.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M007.wav,0
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M008.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M008.wav,0
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M009.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M009.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M010.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M010.wav,0
5,impro,1,fru,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M011.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M011.wav,1
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M012.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M012.wav,0
5,impro,1,fru,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M013.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M013.wav,1
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M014.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M014.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M015.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M015.wav,0
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M016.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M016.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M017.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M017.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M018.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M018.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M019.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M019.wav,0
5,impro,1,fru,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M020.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M020.wav,1
5,impro,1,fru,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M021.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M021.wav,1
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M022.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M022.wav,0
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M023.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M023.wav,0
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M025.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M025.wav,0
5,impro,1,fru,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M026.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M026.wav,1
5,impro,1,fru,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M027.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M027.wav,1
5,impro,1,fru,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M028.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M028.wav,1
5,impro,1,fru,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M029.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M029.wav,1
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M030.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M030.wav,0
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M031.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M031.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M032.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M032.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M033.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M033.wav,0
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M034.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M034.wav,0
5,impro,1,fru,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M035.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M035.wav,1
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M036.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M036.wav,0
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M037.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M037.wav,0
5,impro,1,fru,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M038.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M038.wav,1
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M039.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M039.wav,0
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M040.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M040.wav,0
5,impro,1,neu,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M041.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M041.wav,0
5,impro,1,fru,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M043.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M043.wav,1
5,impro,1,fru,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M044.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M044.wav,1
5,impro,1,fru,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M045.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M045.wav,1
5,impro,1,fru,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M046.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M046.wav,1
5,impro,1,fru,4,4,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M047.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M047.wav,1
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M048.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M048.wav,0
5,impro,1,fru,4,2,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M049.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M049.wav,1
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M050.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M050.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M051.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M051.wav,0
5,impro,1,neu,4,4,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M052.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M052.wav,0
5,impro,1,neu,4,3,Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M053.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M053.wav,0
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F001.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F001.wav,5
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F002.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F002.wav,5
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F004.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F004.wav,5
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F005.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F005.wav,5
5,impro,1,fea,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F006.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F006.wav,8
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F008.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F008.wav,5
5,impro,1,sad,3,3,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F009.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F009.wav,5
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F010.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F010.wav,5
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F011.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F011.wav,5
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F012.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F012.wav,5
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F013.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F013.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F014.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F014.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F017.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F017.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F018.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F018.wav,1
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F020.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F020.wav,1
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F021.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F021.wav,5
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F023.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F023.wav,5
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F024.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F024.wav,5
5,impro,1,fru,3,3,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F025.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F025.wav,1
5,impro,1,fru,3,3,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F026.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F026.wav,1
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F027.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F027.wav,5
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F028.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F028.wav,5
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F029.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F029.wav,5
5,impro,1,sad,3,3,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F031.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F031.wav,5
5,impro,1,sad,3,3,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F032.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F032.wav,5
5,impro,1,sad,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F034.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F034.wav,5
5,impro,1,sad,3,3,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F035.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F035.wav,5
5,impro,1,sad,3,3,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F036.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F036.wav,5
5,impro,1,sad,3,3,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F037.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F037.wav,5
5,impro,1,sad,3,3,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F038.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F038.wav,5
5,impro,1,neu,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M000.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_M000.wav,0
5,impro,1,ang,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M004.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_M004.wav,3
5,impro,1,ang,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M005.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_M005.wav,3
5,impro,1,fru,3,2,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M006.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_M006.wav,1
